Datum,OpgenomenCumulatief
2020-02-27,16
2020-02-28,17
2020-02-29,18
2020-03-01,20
2020-03-02,20
2020-03-03,22
2020-03-04,25
2020-03-05,27
2020-03-06,31
2020-03-07,34
2020-03-08,40
2020-03-09,48
2020-03-10,58
2020-03-11,68
2020-03-12,91
2020-03-13,105
2020-03-14,125
2020-03-15,153
2020-03-16,187
2020-03-17,224
2020-03-18,279
2020-03-19,345
2020-03-20,432
2020-03-21,514
2020-03-22,588
2020-03-23,691
2020-03-24,805
2020-03-25,924
2020-03-26,1037
2020-03-27,1157
2020-03-28,1261
2020-03-29,1353
2020-03-30,1485
2020-03-31,1598
2020-04-01,1672
2020-04-02,1771
2020-04-03,1850
2020-04-04,1916
2020-04-05,1995
2020-04-06,2058
2020-04-07,2118
2020-04-08,2177
2020-04-09,2228
2020-04-10,2279
2020-04-11,2308
2020-04-12,2344
2020-04-13,2389
2020-04-14,2426
2020-04-15,2451
2020-04-16,2481
2020-04-17,2507
2020-04-18,2526
2020-04-19,2546
2020-04-20,2573
2020-04-21,2596
2020-04-22,2611
2020-04-23,2627
2020-04-24,2646
2020-04-25,2660
2020-04-26,2673
2020-04-27,2687
2020-04-28,2703
2020-04-29,2715
2020-04-30,2734
2020-05-01,2743
2020-05-02,2754
2020-05-03,2765
2020-05-04,2777
2020-05-05,2780
2020-05-06,2786
2020-05-07,2796
2020-05-08,2804
2020-05-09,2809
2020-05-10,2814
2020-05-11,2822
2020-05-12,2824
2020-05-13,2828
2020-05-14,2837
2020-05-15,2842
2020-05-16,2850
2020-05-17,2854
2020-05-18,2858
2020-05-19,2860
2020-05-20,2863
2020-05-21,2865
2020-05-22,2870
2020-05-23,2873
2020-05-24,2880
2020-05-25,2881
2020-05-26,2885
2020-05-27,2889
2020-05-28,2890
2020-05-29,2893
2020-05-30,2896
2020-05-31,2899
2020-06-01,2904
2020-06-02,2905
2020-06-03,2910
2020-06-04,2916
2020-06-05,2919
2020-06-06,2921
2020-06-07,2924
2020-06-08,2925
2020-06-09,2927
2020-06-10,2929
2020-06-11,2930
2020-06-12,2933
2020-06-13,2935
2020-06-14,2935
2020-06-15,2936
2020-06-16,2938
2020-06-17,2938
2020-06-18,2939
2020-06-19,2940
2020-06-20,2942
2020-06-21,2942
2020-06-22,2945
2020-06-23,2946
2020-06-24,2947
2020-06-25,2948
2020-06-26,2948
2020-06-27,2948
2020-06-28,2948
2020-06-29,2948
2020-06-30,2950
2020-07-01,2950
2020-07-02,2953
2020-07-03,2953
2020-07-04,2954
2020-07-05,2954
2020-07-06,2955
2020-07-07,2956
2020-07-08,2958
2020-07-09,2959
2020-07-10,2960
2020-07-11,2960
2020-07-12,2961
2020-07-13,2961
2020-07-14,2961
2020-07-15,2962
2020-07-16,2963
2020-07-17,2963
2020-07-18,2963
2020-07-19,2964
2020-07-20,2965
2020-07-21,2967
2020-07-22,2968
2020-07-23,2969
2020-07-24,2971
2020-07-25,2972
2020-07-26,2974
2020-07-27,2978
2020-07-28,2978
2020-07-29,2978
2020-07-30,2981
2020-07-31,2985
2020-08-01,2987
2020-08-02,2989
2020-08-03,2992
2020-08-04,2995
2020-08-05,2997
2020-08-06,2999
2020-08-07,3000
2020-08-08,3001
2020-08-09,3007
2020-08-10,3011
2020-08-11,3014
2020-08-12,3018
2020-08-13,3022
2020-08-14,3028
2020-08-15,3029
2020-08-16,3033
2020-08-17,3042
