Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,6
2020-03-15,6
2020-03-16,7
2020-03-17,7
2020-03-18,10
2020-03-19,11
2020-03-20,13
2020-03-21,15
2020-03-22,18
2020-03-23,20
2020-03-24,24
2020-03-25,28
2020-03-26,38
2020-03-27,44
2020-03-28,48
2020-03-29,60
2020-03-30,69
2020-03-31,85
2020-04-01,104
2020-04-02,118
2020-04-03,139
2020-04-04,152
2020-04-05,163
2020-04-06,184
2020-04-07,205
2020-04-08,229
2020-04-09,257
2020-04-10,283
2020-04-11,302
2020-04-12,319
2020-04-13,334
2020-04-14,381
2020-04-15,433
2020-04-16,481
2020-04-17,524
2020-04-18,546
2020-04-19,552
2020-04-20,608
2020-04-21,658
2020-04-22,700
2020-04-23,744
2020-04-24,804
2020-04-25,821
2020-04-26,828
2020-04-27,838
2020-04-28,885
2020-04-29,922
2020-04-30,961
2020-05-01,1001
2020-05-02,1016
2020-05-03,1024
2020-05-04,1064
2020-05-05,1075
2020-05-06,1111
2020-05-07,1147
2020-05-08,1180
2020-05-09,1188
2020-05-10,1191
2020-05-11,1228
2020-05-12,1270
2020-05-13,1301
2020-05-14,1329
2020-05-15,1364
2020-05-16,1374
2020-05-17,1378
2020-05-18,1411
2020-05-19,1440
2020-05-20,1468
2020-05-21,1474
2020-05-22,1507
2020-05-23,1510
2020-05-24,1510
2020-05-25,1532
2020-05-26,1549
2020-05-27,1572
2020-05-28,1601
2020-05-29,1619
2020-05-30,1625
2020-05-31,1625
2020-06-01,1625
2020-06-02,1650
2020-06-03,1670
2020-06-04,1687
2020-06-05,1697
2020-06-06,1699
2020-06-07,1700
2020-06-08,1716
2020-06-09,1727
2020-06-10,1739
2020-06-11,1747
2020-06-12,1755
2020-06-13,1755
2020-06-14,1756
2020-06-15,1771
2020-06-16,1775
2020-06-17,1780
2020-06-18,1787
2020-06-19,1797
2020-06-20,1797
2020-06-21,1797
2020-06-22,1802
2020-06-23,1806
2020-06-24,1812
2020-06-25,1818
2020-06-26,1822
2020-06-27,1822
2020-06-28,1822
2020-06-29,1827
2020-06-30,1830
2020-07-01,1830
2020-07-02,1833
2020-07-03,1834
2020-07-04,1834
2020-07-05,1834
