Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,0,Groningen,20,Groningen,2020-05-13
34,3,Almere,24,Flevoland,2020-05-13
37,0,Stadskanaal,20,Groningen,2020-05-13
47,0,Veendam,20,Groningen,2020-05-13
50,0,Zeewolde,24,Flevoland,2020-05-13
59,0,Achtkarspelen,21,Friesland,2020-05-13
60,0,Ameland,21,Friesland,2020-05-13
72,0,Harlingen,21,Friesland,2020-05-13
74,0,Heerenveen,21,Friesland,2020-05-13
80,0,Leeuwarden,21,Friesland,2020-05-13
85,0,Ooststellingwerf,21,Friesland,2020-05-13
86,0,Opsterland,21,Friesland,2020-05-13
88,0,Schiermonnikoog,21,Friesland,2020-05-13
90,0,Smallingerland,21,Friesland,2020-05-13
93,0,Terschelling,21,Friesland,2020-05-13
96,0,Vlieland,21,Friesland,2020-05-13
98,0,Weststellingwerf,21,Friesland,2020-05-13
106,0,Assen,22,Drenthe,2020-05-13
109,0,Coevorden,22,Drenthe,2020-05-13
114,0,Emmen,22,Drenthe,2020-05-13
118,0,Hoogeveen,22,Drenthe,2020-05-13
119,1,Meppel,22,Drenthe,2020-05-13
141,0,Almelo,23,Overijssel,2020-05-13
147,0,Borne,23,Overijssel,2020-05-13
148,0,Dalfsen,23,Overijssel,2020-05-13
150,2,Deventer,23,Overijssel,2020-05-13
153,6,Enschede,23,Overijssel,2020-05-13
158,0,Haaksbergen,23,Overijssel,2020-05-13
160,0,Hardenberg,23,Overijssel,2020-05-13
163,1,Hellendoorn,23,Overijssel,2020-05-13
164,0,Hengelo,23,Overijssel,2020-05-13
166,0,Kampen,23,Overijssel,2020-05-13
168,0,Losser,23,Overijssel,2020-05-13
171,0,Noordoostpolder,24,Flevoland,2020-05-13
173,1,Oldenzaal,23,Overijssel,2020-05-13
175,0,Ommen,23,Overijssel,2020-05-13
177,0,Raalte,23,Overijssel,2020-05-13
180,0,Staphorst,23,Overijssel,2020-05-13
183,0,Tubbergen,23,Overijssel,2020-05-13
184,0,Urk,24,Flevoland,2020-05-13
189,0,Wierden,23,Overijssel,2020-05-13
193,0,Zwolle,23,Overijssel,2020-05-13
197,0,Aalten,25,Gelderland,2020-05-13
200,0,Apeldoorn,25,Gelderland,2020-05-13
202,1,Arnhem,25,Gelderland,2020-05-13
203,1,Barneveld,25,Gelderland,2020-05-13
209,0,Beuningen,25,Gelderland,2020-05-13
213,0,Brummen,25,Gelderland,2020-05-13
214,0,Buren,25,Gelderland,2020-05-13
